id,course,name,intro,introformat,externalurl,display,displayoptions,parameters,timemodified
4921,559,Skeletal System Synch Session,,1,https://drive.google.com/file/d/1ShVX6ma3t6rTt2uNDWnXHeAZVw0vdlFJ/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663226551
4922,559,Skeletal System PPT,"<p dir=""ltr"" style=""text-align: left;"">Pls refer to the last 3-4 slides of this ppt regarding your special project.</p>",1,https://drive.google.com/file/d/1SU1KORtkbr8E6m4iANifCpMc-mS6VdHO/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663227433
4923,559,MSK Human Model,"<p dir=""ltr"" style=""text-align: left;"">Pls upload your MSK model projects in this GDrive.</p><p dir=""ltr"" style=""text-align: left;"">Deadline of submission: 09/25/2022, 10pm only.</p>",1,https://drive.google.com/drive/folders/1vdVNjKwMtXnmf8aw1Z3cVzBzyf2yHGoT?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663227567
4924,559,Muscular System Recorded Lec,,1,https://drive.google.com/file/d/11aNmvUg4e4bmJgFbVh8bxGClt4V4pR2E/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1661957499
4925,559,Blood Recorded Lec,,1,https://drive.google.com/file/d/1U16R9kcqPlEyQ89HFEHVGuEVTKh72rL0/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1661957556
4926,499,Skeletal System Synchronous Session,,1,https://drive.google.com/file/d/1yfaakeYHeMHx5MWyxXfRmmTcodGZ5POz/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663228006
4927,499,GDrive link,"<p dir=""ltr"" style=""text-align: left;"">Pls upload all MSK Human Model Projects here on or before <strong>September 25, 2022, 10pm </strong>only.</p>",1,https://drive.google.com/drive/folders/1edgcLQiw7gd610JZ0SCCetqKQCmLIMqT?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663228216
4928,499,Muscular System Recorded Lec,,1,https://drive.google.com/file/d/11aNmvUg4e4bmJgFbVh8bxGClt4V4pR2E/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1661957499
4929,499,Blood Recorded Lec,,1,https://drive.google.com/file/d/1U16R9kcqPlEyQ89HFEHVGuEVTKh72rL0/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1661957556
4930,58,Upper Room Daily Devotion,,1,https://drive.google.com/file/d/1jbJCjxIJbAbsL45YSEdnRPKWDRNzAdfX/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663228559
4931,1388,The Regions of the Philippines,"<p dir=""ltr"" style=""text-align: left;"">The Philippines has&nbsp;<strong>81 provinces and has been grouped in 17 regions.&nbsp;</strong>As part of familiarizing yourself in its geography, you are expected to become acquainted with its different regions Check the link provided here in order for you to have a better grasp of the Philippines' regions.&nbsp;<br></p>",1,https://www.philippinesvisa.com/regions-and-provinces/,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1662468157
4932,812,VIDEO LECTURE: Introduction to Living and Dying,,1,https://drive.google.com/file/d/1eY6MBsS0e7ORsdRYh68iH8j9eakD2XoT/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663233013
4933,981,Spectrophotometry,,1,https://drive.google.com/file/d/1IWdaJ-uZqpsAh6CJ66B9SAD-uxPf7_gy/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663246723
4934,972,Instrumentation - Spectrophotometry,,1,https://drive.google.com/file/d/1V3WPy7e-yb06NQRoNS96SKw2OWl713td/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663246852
4935,58,September 15 Attendance,,1,https://drive.google.com/file/d/1dD7g2b4iAyReP0oKh-0Syls0iU_eMEkc/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663252908
4936,58,Review - Game Quiz Result,,1,https://docs.google.com/spreadsheets/d/1zEIJA3Ky1bc__RXZGrL_Klj3HCQTxUFo/edit?usp=sharing&ouid=103700804925210553806&rtpof=true&sd=true,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663253627
4937,516,Topic 03 - Biochemistry of Nutrition,"<p dir=""ltr"" style=""text-align: left;"">Pre-recorded Lecture</p>",1,https://drive.google.com/file/d/1IfvcWXq0fD8h7eNoqKnXuMy3SKwk_mMA/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663006537
4938,516,Macronutrients and Human Health for the 21st Century,"<p dir=""ltr"" style=""text-align: left;""><em>Fat, protein and carbohydrate are essential macronutrients. Various organizations have made recommendations as to the energy contribution that each of these components makes to our overall diet. The extent of food refining and the ability of food systems to support future populations may also impact on how macronutrients contribute to our diet. In this Special Issue, we are calling for manuscripts from all disciplines to provide a broad-ranging discussion on macronutrients and health from personal, public and planetary perspectives.</em><br></p>",1,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7468865/#:~:text=Fat%2C%20protein%20and%20carbohydrate%20are,makes%20to%20our%20overall%20diet.",0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663005193
4939,516,Macronutrient balance and micronutrient amounts through growth and development,"<p dir=""ltr"" style=""text-align: left;""><em>Nutrition is essential for human growth, particularly in newborns and children. An optimal growth needs a correct diet, in order to ensure an adequate intake of macronutrients and micronutrients. Macronutrients are the compounds that humans consume in largest quantities, mainly classified in carbohydrates, proteins and fats. Micronutrients are instead introduced in small quantities, but they are required for an adequate growth in the pediatric age, especially zinc, iron, vitamin D and folic acid. In this manuscript we describe the most important macro and micronutrients for children’s growth.</em><br></p>",1,https://ijponline.biomedcentral.com/articles/10.1186/s13052-021-01061-0,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663005239
4940,575,Topic 03 - Biochemistry of Nutrition,"<p dir=""ltr"" style=""text-align: left;"">Pre-recorded Lecture</p>",1,https://drive.google.com/file/d/1IfvcWXq0fD8h7eNoqKnXuMy3SKwk_mMA/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663006537
4941,575,Macronutrients and Human Health for the 21st Century,"<p dir=""ltr"" style=""text-align: left;""><em>Fat, protein and carbohydrate are essential macronutrients. Various organizations have made recommendations as to the energy contribution that each of these components makes to our overall diet. The extent of food refining and the ability of food systems to support future populations may also impact on how macronutrients contribute to our diet. In this Special Issue, we are calling for manuscripts from all disciplines to provide a broad-ranging discussion on macronutrients and health from personal, public and planetary perspectives.</em><br></p>",1,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7468865/#:~:text=Fat%2C%20protein%20and%20carbohydrate%20are,makes%20to%20our%20overall%20diet.",0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663005193
4942,575,Macronutrient balance and micronutrient amounts through growth and development,"<p dir=""ltr"" style=""text-align: left;""><em>Nutrition is essential for human growth, particularly in newborns and children. An optimal growth needs a correct diet, in order to ensure an adequate intake of macronutrients and micronutrients. Macronutrients are the compounds that humans consume in largest quantities, mainly classified in carbohydrates, proteins and fats. Micronutrients are instead introduced in small quantities, but they are required for an adequate growth in the pediatric age, especially zinc, iron, vitamin D and folic acid. In this manuscript we describe the most important macro and micronutrients for children’s growth.</em><br></p>",1,https://ijponline.biomedcentral.com/articles/10.1186/s13052-021-01061-0,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663005239
4943,259,Surviving a Pandemic by Expanding our Zone,"<p dir=""ltr"" style=""text-align: left;"">An article on the use of Zone of Proximal Development in time of pandemic in teaching.</p>",1,https://www.carleton.edu/its/blog/surviving-a-pandemic-by-expanding-our-zone/,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663256976
4944,259,Online Instruction during the Covid-19 Pandemic: Creating a 21st Century Community of Learners through Social Constructivism,"<p dir=""ltr"" style=""text-align: left;"">A current research on online instruction using Social Constructivist model.</p>",1,https://www.tandfonline.com/doi/full/10.1080/00098655.2021.2014774,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663257126
4945,253,Surviving a Pandemic by Expanding our Zone,"<p dir=""ltr"" style=""text-align: left;"">An article on the use of Zone of Proximal Development in time of pandemic in teaching.</p>",1,https://www.carleton.edu/its/blog/surviving-a-pandemic-by-expanding-our-zone/,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663256976
4946,253,Online Instruction during the Covid-19 Pandemic: Creating a 21st Century Community of Learners through Social Constructivism,"<p dir=""ltr"" style=""text-align: left;"">A current research on online instruction using Social Constructivist model.</p>",1,https://www.tandfonline.com/doi/full/10.1080/00098655.2021.2014774,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663257126
4947,876,LESSON 2,,1,https://drive.google.com/file/d/15UcILbLMUyFMHZEqw6xfLsktzlmFLjEt/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663263927
4948,842,Trinity University of Asia: brief history,,1,http://www.tua.edu.ph/brief-history/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1597715371
4949,842,"TUA Mission, Vision, Core Values",,1,http://www.tua.edu.ph/mission-vision-core-values/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1597715560
4950,842,TUA Officials,,1,http://www.tua.edu.ph/university-officials/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1597715593
4951,842,Awards and Recognition,,1,http://www.tua.edu.ph/awards-and-recognitions/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1597715625
4952,842,Trinity Hymn,,1,https://www.youtube.com/watch?v=6FEji7BfuT8&feature=youtu.be,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1597715660
4953,842,ORIENTATION TO HAPP_100 LECTURE,"<p dir=""ltr"" style=""text-align: left;"">&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&nbsp;https://drive.google.com/file/d/1QiXNbyaKug5RAne4alQNlx9bvcs3vVzi/view?usp=sharing</p>",1,https://drive.google.com/file/d/1QiXNbyaKug5RAne4alQNlx9bvcs3vVzi/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1630934199
4955,170,13Sep22 Population Ecology.mp4,,1,https://drive.google.com/file/d/1kudScoZUJXDG1zRkX1oj6x7wZbcHevuI/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663289918
4956,124,2 Timothy 3:16-17  Song in (Video),"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr""><span style=""font-size: 0.875rem;"">https://drive.google.com/file/d/1bQ8iSpq4wb9ssJHkH8Gnfx7GTgSMcER4/view?usp=sharing</span><br></p><br><p></p>",1,https://drive.google.com/file/d/1bQ8iSpq4wb9ssJHkH8Gnfx7GTgSMcER4/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663290014
4957,507,Recorded Discussion,,1,https://drive.google.com/file/d/11PkRJR7vBoLrbSVeXeqpWJGtOsPpijhw/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663293503
4958,846,LECTURE 2 PART 2 RECORDING,,1,https://drive.google.com/file/d/1w6odMX7ysau0f48B6eNe9Jzxi0Qw3RJc/view,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663296660
4959,178,Introduction to IT Biology,"<p dir=""ltr"" style=""text-align: left;"">Hi! You may access the presentation here. Activity 1 will be posted in the laboratory course. <strong>Due on Aug 28, 2021, 1:00 PM.</strong> Thanks.&nbsp;</p>",1,https://drive.google.com/file/d/1vEB5bBF-sNIusX5i1WrqeSJgFsQMQiWr/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1630051952
4960,178,Topic 1 ,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr"">Hello. You may access the presentation here.&nbsp;&nbsp;<span style=""font-size: 0.9375rem;"">Recording will be shared upon request.</span></p><p dir=""ltr""><span style=""font-size: 0.9375rem;"">Activity 2 will be posted in the laboratory course.&nbsp;<strong>Due on Sept 10, 2021, 1:00 PM.</strong>&nbsp;Thank you and be safe always.</span></p><br><p></p>",1,https://drive.google.com/file/d/1OuF2iZ7c0Tw5G0RLjaL_rlOtkq_9o87D/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1630777234
4961,178,CONSTRUCTING PHYLOGENETIC TREES,"<p dir=""ltr"" style=""text-align: left;"">Hello. Here's the reference ppt. The instructions for the special project will be posted in Lab. Thanks!</p>",1,https://drive.google.com/file/d/1gwco8pGRG24Ktb-CBXeRIHyvPmFF82Xy/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1631941951
4962,178,Recording,"<p dir=""ltr"" style=""text-align: left;"">Here's the recording. Apologies for the noise in my background. :( thank you!</p>",1,https://drive.google.com/file/d/1PrWvZH3tVrDyOx3xeHtmwIEiwQpDZcNm/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1631943350
4963,178,ACCESS TO SEQUENCE DATA AND RELATED INFORMATION,"<p dir=""ltr"" style=""text-align: left;"">View the presentation here. Thank you.</p>",1,https://drive.google.com/file/d/1XMj-CNuTongp2_5IWjS4-vOOYM0Rq6w0/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1633667251
4964,178,SPECIAL PROJECT: GENETIC DIVERSITY STUDIES,"<p dir=""ltr"" style=""text-align: left;"">Hello class. Please access this folder for the special project. <strong>Do not share these with others, the results are confidential. </strong>Thank you.</p>",1,https://drive.google.com/drive/folders/1N8Stu1hxv7CjsupECY6gxg_9Du0Gjkxi?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1634262099
4965,178,Recording,,1,https://drive.google.com/file/d/1IlA1EEM8-fpEO08A3NqeLGiMe9kEHlzv/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637246358
4966,178,Sequence Alignment,"<p dir=""ltr"" style=""text-align: left;"">Please see the attached link for the PPT. Thanks.</p>",1,https://drive.google.com/file/d/1PIFVrug9W8C4IhyjsghG0XBz2g3juwa9/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638436391
4967,179,Topic 1 ,"<p dir=""ltr"" style=""text-align: left;"">Hello. You may access the presentation here.&nbsp;&nbsp;Recording will be shared upon request. Thank you and be safe always.<br></p>",1,https://drive.google.com/file/d/1OuF2iZ7c0Tw5G0RLjaL_rlOtkq_9o87D/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1630776892
4968,179,ACCESS TO SEQUENCE DATA  AND RELATED INFORMATION,"<p dir=""ltr"" style=""text-align: left;"">View the presentation here. Thanks.</p>",1,https://drive.google.com/file/d/1XMj-CNuTongp2_5IWjS4-vOOYM0Rq6w0/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1633667349
4969,179,SPECIAL PROJECT: GENETIC DIVERSITY STUDIES,"<p dir=""ltr"" style=""text-align: left;"">Hello class. Please access this folder for the special project. <strong>Do not share these with others, the results are confidential</strong>. Thank you.<br></p>",1,https://drive.google.com/drive/folders/1N8Stu1hxv7CjsupECY6gxg_9Du0Gjkxi?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1634262101
4970,179,Recording,,1,https://drive.google.com/file/d/1IlA1EEM8-fpEO08A3NqeLGiMe9kEHlzv/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637246317
4971,179,Sequence Alignment,"<p dir=""ltr"" style=""text-align: left;"">Please see the attached link for the PPT. Thanks.<br></p>",1,https://drive.google.com/file/d/1PIFVrug9W8C4IhyjsghG0XBz2g3juwa9/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638436437
4972,1587,Finals Examination Instruction,"<p dir=""ltr"" style=""text-align: left;"">Kindly read and dissiminate the information. Thank you<br></p>",1,https://docs.google.com/presentation/d/1LsiggTGIMG1w2L1bx-K5Mvecu5CKrs4W/edit?usp=sharing&ouid=112429910053456758132&rtpof=true&sd=true,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1639394190
4973,1587,INTERACTIVE - INTRODUCTION TO CELL SIGNALING,"<p dir=""ltr"" style=""text-align: left;""><strong><span class="""" style=""color: rgb(204, 51, 255);"">^ OPEN LINK ABOVE AND NAVIGATE ^</span></strong></p><p dir=""ltr"" style=""text-align: left;"">This interactive scrollable video from LabExchange introduces the concept of cell signaling. Communication between cells can lead to a variety of changes in the cell, moreover, malfunctioning could result into certain diseases.<br></p>",1,https://www.labxchange.org/library/items/lb:LabXchange:4400b96e:lx_simulation:1,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1631197524
4974,1587,INTERACTIVE - ACTION POTENTIALS,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr""><strong><span class="""" style=""color: rgb(204, 51, 255);"">^ OPEN LINK ABOVE AND NAVIGATE ^</span></strong></p><p dir=""ltr"">This interactive scrollable video from LabExchange explored how our neuron's communicate and interact using the action potential, thus reacting to a certain stimulus.</p><br><p></p>",1,https://www.labxchange.org/library/items/lb:LabXchange:0185aa05:lx_simulation:1,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1631221515
4975,1587,SIMULATION - MEMBRANE CHANNELS,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr""><strong><span class="""" style=""color: rgb(204, 51, 255);"">^ OPEN LINK ABOVE AND NAVIGATE ^</span></strong></p><p dir=""ltr"">This interactive simulation from LabExchange presented how&nbsp;<span style=""font-size: 0.9375rem;"">different types of cell channels allow particles to move through the membrane <em><strong>(a simple simulation for you to understand how membrane channel works)</strong></em>.</span></p><br><p></p>",1,https://www.labxchange.org/library/items/lb:LabXchange:a93a50ef:lx_simulation:1,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1631221758
4976,1587,INTERACTIVE - ENDOCRINE SIGNALING AND BREAST CANCER,"<p dir=""ltr"" style=""text-align: left;""><p dir=""ltr""><strong><span class="""" style=""color: rgb(204, 51, 255);"">^ OPEN LINK ABOVE AND NAVIGATE ^</span></strong></p><p dir=""ltr"">This interactive scrollable video from LabExchange presented the endocrine signaling which is important to human's growth and development but can also play a role in breast cancer.</p><br></p>",1,https://www.labxchange.org/library/items/lb:LabXchange:a1520d4f:lx_simulation:1,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1631197953
