id,course,name,introformat,alwaysshowdescription,nosubmissions,submissiondrafts,sendnotifications,sendlatenotifications,duedate,allowsubmissionsfromdate,grade,timemodified,requiresubmissionstatement,completionsubmit,cutoffdate,gradingduedate,teamsubmission,requireallteammemberssubmit,teamsubmissiongroupingid,blindmarking,hidegrader,revealidentities,attemptreopenmethod,maxattempts,markingworkflow,markingallocation,sendstudentnotifications,preventsubmissionnotingroup,activityformat,timelimit,submissionattachments
242,1500,MS Excel 03 - Practice Activity ,1,1,0,0,0,0,1638201540,1637683200,46,1650866949,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
243,1500,MS Excel 04 - Practice Activity,1,1,0,0,0,0,1638153000,1637683200,44,1650866997,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
244,1500,MS Excel 05 - Practice Activity,1,1,0,0,0,0,1638153000,1637683200,16,1650867007,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
245,1500,MS Excel 06 - Practice Activity,1,1,0,0,0,0,1638201540,1637683200,12,1650867018,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
246,1500,Submit your activity here,1,1,0,0,0,0,1651420740,1650297600,100,1650898049,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
247,1500,Question 1,1,1,0,0,0,0,1651507140,1650297600,100,1650898103,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
248,1500,Question 3,1,1,0,0,0,0,1651507140,1650297600,100,1650898130,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
249,1500,Smart house,1,1,0,0,0,0,1654271940,1621699200,100,1653273373,0,1,0,0,1,0,0,0,0,0,none,-1,0,0,1,1,0,0,0
250,1500,Final Project,1,1,0,0,0,0,1641571140,1638892800,100,1638864871,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
264,1432,Digitalization Activity,1,1,0,0,0,0,1618588740,1617984000,100,1636477050,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
265,1432,MS Excel 01 - Practice Activity,1,1,0,0,0,0,1651075140,1637683200,100,1650866825,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
266,1432,MS Excel 02 - Activity,1,1,0,0,0,0,1651075140,1637683200,100,1650866854,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
267,1432,Upload your activity here (Practice Activity 3-6),1,1,0,0,0,0,1651075140,1637683200,100,1650866927,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
268,1432,MS Excel 03 - Practice Activity ,1,1,0,0,0,0,1638201540,1637683200,46,1650866949,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
269,1432,MS Excel 04 - Practice Activity,1,1,0,0,0,0,1638153000,1637683200,44,1650866997,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
270,1432,MS Excel 05 - Practice Activity,1,1,0,0,0,0,1638153000,1637683200,16,1650867007,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
271,1432,MS Excel 06 - Practice Activity,1,1,0,0,0,0,1638201540,1637683200,12,1650867018,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
272,1432,Submit your activity here,1,1,0,0,0,0,1651420740,1650297600,100,1650898049,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
273,1432,Question 1,1,1,0,0,0,0,1651507140,1650297600,100,1650898103,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
274,1432,Question 3,1,1,0,0,0,0,1651507140,1650297600,100,1650898130,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
275,1432,Smart house,1,1,0,0,0,0,1654271940,1621699200,100,1653273373,0,1,0,0,1,0,0,0,0,0,none,-1,0,0,1,1,0,0,0
276,1432,Final Project,1,1,0,0,0,0,1641571140,1638892800,100,1638864871,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
287,1469,T5: Pretest,1,0,0,0,0,0,1665590340,0,100,1664329719,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
290,1469,Digitalization Activity,1,1,0,0,0,0,1618588740,1617984000,100,1636477050,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
291,1469,MS Excel 01 - Practice Activity,1,1,0,0,0,0,1651075140,1637683200,100,1650866825,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
292,1469,MS Excel 02 - Activity,1,1,0,0,0,0,1651075140,1637683200,100,1650866854,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
293,1469,Upload your activity here (Practice Activity 3-6),1,1,0,0,0,0,1651075140,1637683200,100,1650866927,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
294,1469,MS Excel 03 - Practice Activity ,1,1,0,0,0,0,1638201540,1637683200,46,1650866949,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
295,1469,MS Excel 04 - Practice Activity,1,1,0,0,0,0,1638153000,1637683200,44,1650866997,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
296,1469,MS Excel 05 - Practice Activity,1,1,0,0,0,0,1638153000,1637683200,16,1650867007,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
297,1469,MS Excel 06 - Practice Activity,1,1,0,0,0,0,1638201540,1637683200,12,1650867018,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
298,1469,Submit your activity here,1,1,0,0,0,0,1651420740,1650297600,100,1650898049,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
299,1469,Question 1,1,1,0,0,0,0,1651507140,1650297600,100,1650898103,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
300,1469,Question 3,1,1,0,0,0,0,1651507140,1650297600,100,1650898130,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
301,1469,Smart house,1,1,0,0,0,0,1654271940,1621699200,100,1653273373,0,1,0,0,1,0,0,0,0,0,none,-1,0,0,1,1,0,0,0
302,1469,Final Project,1,1,0,0,0,0,1641571140,1638892800,100,1638864871,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
303,1130,Homework,1,0,0,1,1,0,0,0,100,1596247465,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
304,1130,Module 3 Assignment,1,1,0,0,0,0,1660198440,1659593640,100,1597559466,0,1,0,1660803240,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
305,1130,Module 4 Assignment ,1,0,0,0,0,0,0,0,100,1597560418,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
306,1130,Assignment for Lesson 5,1,0,0,0,0,0,0,0,100,1597560775,0,1,0,1660803240,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
307,1130,Assignment for this module,1,0,0,0,0,0,0,0,100,1597561320,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
308,1130,Assignment for Module 8,1,1,0,0,0,0,1660198440,1659593640,100,1597561646,0,1,0,1660803240,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
309,1130,Portfolio Update,1,1,0,0,0,0,1660198440,1659593640,100,1597561838,0,1,0,1660803240,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
310,251,Final Paper Activity,1,0,0,0,0,0,0,0,100,1661329834,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
311,251,I Think Therefore I am,1,0,0,0,0,0,0,1659981360,80,1662432476,0,1,0,1663047660,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
312,251,Reflection Time!,1,0,0,0,0,0,0,1659981360,100,1662432404,0,1,0,1663652460,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
313,251,Stroop Effect Activity,1,0,0,0,0,0,0,1659981360,80,1662432527,0,1,0,1664257260,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
314,251,Memories and Self Image,1,0,0,0,0,0,0,1659981420,30,1662432927,0,1,0,1664862060,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
315,251,THINKING AND PROBLEM SOLVING_Activity,1,0,0,0,0,0,0,1659981420,100,1661329887,0,1,0,1665898860,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
323,1137,SUBMISSION LINK FOR INDIVIDUAL ACTIVITY,1,0,0,0,0,0,0,0,100,1630866400,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
324,1137,"ASSIGNMENT #3 - REFLECTION ""THINK AS A LEADER, ACT AS A LEADER""",1,1,0,0,0,0,1632067140,1631462400,100,1631519655,0,1,0,1632585600,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
325,1137,SUBMISSION LINK FOR GROUP ACTIVITY - RESTAURANT,1,0,0,0,0,0,0,0,100,1632592880,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
326,1137,SUBMISSION LINK FOR RUBRICS,1,0,0,0,0,0,0,0,100,1633322128,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
327,1137,SUBMISSION LINK OF PPT IN PDF FORMAT,1,1,0,0,0,0,1633881540,1633276800,100,1633283355,0,1,0,1633881600,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
328,1137,Submission Link - Group,1,0,0,0,0,0,1633838400,0,100,1633791571,0,1,0,1633881600,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
329,1137,Submission Link - Individual,1,0,0,0,0,0,1633838400,0,100,1633791608,0,1,0,1633881600,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
330,1137,SUBMISSION LINK ,1,1,0,0,0,0,1637510400,1636905600,100,1636920958,0,1,0,1638115200,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
331,1137,MIDTERM GRADE,1,1,0,0,0,0,1636905600,1636300800,100,1636334267,0,1,0,1637510400,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
332,1137,SUBMISSION LINK: RESEARCH PROPOSAL - INDIVIDUAL,1,1,0,0,0,0,1638115200,1637510400,100,1637514995,0,1,0,1638720000,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
333,1137,SUBMISSION LINK: RESEARCH PROPOSAL - GROUP,1,1,0,0,0,0,1638115200,1637510400,100,1637515015,0,1,0,1638720000,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
334,1137,SUBMISSION LINK: DEVELOPMENT PLAN,1,1,0,0,0,0,1638633600,1638028800,100,1638113558,0,1,0,1639238400,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
335,1141,SUBMISSION LINK FOR GROUP ACTIVITY,1,0,0,0,0,0,0,0,100,1630866365,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
336,1141,SUBMISSION LINK FOR INDIVIDUAL ACTIVITY,1,0,0,0,0,0,0,0,100,1630866400,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
337,1141,"ASSIGNMENT #3 - REFLECTION ""THINK AS A LEADER, ACT AS A LEADER""",1,1,0,0,0,0,1632067140,1631462400,100,1631519655,0,1,0,1632585600,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
338,1141,SUBMISSION LINK FOR GROUP ACTIVITY - RESTAURANT,1,0,0,0,0,0,0,0,100,1664863361,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
339,1141,SUBMISSION LINK FOR RUBRICS,1,0,0,0,0,0,0,0,100,1633322128,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
340,1141,SUBMISSION LINK OF PPT IN PDF FORMAT,1,1,0,0,0,0,1633881540,1633276800,100,1633283355,0,1,0,1633881600,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
341,1141,Submission Link - Group,1,0,0,0,0,0,1633838400,0,100,1633791571,0,1,0,1633881600,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
342,1141,Submission Link - Individual,1,0,0,0,0,0,1633838400,0,100,1633791608,0,1,0,1633881600,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
343,1141,SUBMISSION LINK ,1,1,0,0,0,0,1637510400,1636905600,100,1636920958,0,1,0,1638115200,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
344,1141,MIDTERM GRADE,1,1,0,0,0,0,1636905600,1636300800,100,1636334267,0,1,0,1637510400,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
345,1141,SUBMISSION LINK: RESEARCH PROPOSAL - INDIVIDUAL,1,1,0,0,0,0,1638115200,1637510400,100,1637514995,0,1,0,1638720000,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
346,1141,SUBMISSION LINK: RESEARCH PROPOSAL - GROUP,1,1,0,0,0,0,1638115200,1637510400,100,1637515015,0,1,0,1638720000,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
347,1141,SUBMISSION LINK: DEVELOPMENT PLAN,1,1,0,0,0,0,1638633600,1638028800,100,1638113558,0,1,0,1639238400,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
348,1080,ASSIGNMENT NO.2 - TAKE AWAY,1,0,0,1,0,0,0,0,100,1630056116,1,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
349,1080,SUBMISSION FOR CASE ANALYSIS,1,1,0,0,0,0,1631077200,1631055600,25,1673347235,0,1,0,1632240000,0,0,0,0,0,0,manual,2,0,0,1,0,1,0,0
350,1080,ASSIGNMENT NO.3 – CULINARY CHEFS,1,0,0,1,1,0,1663732800,0,25,1673398361,1,1,0,0,0,0,0,0,0,0,manual,2,0,0,1,0,1,0,0
351,1080,SUBMISSION LINK SEATWORK - CULINARY TOOLS AND EQUIPMENT,1,1,0,0,0,0,1632240000,1631635200,100,1631677251,0,1,0,1632844800,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
352,1080,SUBMISSION LINK: ASSIGNMENT 4: Measurements and Conversions.,1,0,0,1,0,0,1633345260,0,100,1633484932,0,1,0,1633348860,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
353,1080,SUBMISSION LINK: ASSIGMENT - RECIPE,1,0,0,0,0,0,1633276680,0,100,1633244360,0,1,0,1633330800,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
354,1080,QUIZ: RECIPE QUANTIFICATION,1,0,0,0,0,0,1633881600,0,15,1673627246,0,1,0,1636646400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
355,1080,My Personal Recipe Quantification,1,1,0,0,0,0,1634400060,1634313660,100,1603202834,0,1,1634479560,1634400060,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
356,1080,SUBMISSION LINK & FORMAT: KITCHEN SANITATION AND HYGIENE,1,1,0,0,0,0,1635264000,1634659200,100,1634714115,0,1,0,1635868800,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
357,1080,FINAL VIDEO PRESENTATION LINK AND DOCUMENTATIONS,1,0,0,0,0,0,0,0,100,1609912173,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
358,1080,SUBMISSION LINK: MISE EN PLACE,1,0,0,0,0,0,0,0,100,1637079064,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
359,1080,Assignment / Quiz / Submission Link,1,1,0,0,0,0,1639718340,1638892800,100,1638897640,0,1,0,1640102400,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
360,1080,SUBMISSION OF EGG COOKERY ACTIVITY / QUIZ,1,0,0,0,0,0,1639584000,0,100,1607879280,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
362,1088,SUBMISSION FOR CASE ANALYSIS,1,1,0,0,0,0,1631077200,1631055600,25,1673629411,0,1,0,1632240000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
363,1088,ASSIGNMENT NO.3 – CULINARY CHEFS,1,0,0,1,1,0,1631012460,0,25,1673630297,1,1,0,0,0,0,0,0,0,0,manual,2,0,0,1,0,1,0,0
364,1088,SUBMISSION LINK SEATWORK - CULINARY TOOLS AND EQUIPMENT,1,1,0,0,0,0,1632240000,1631635200,100,1631677251,0,1,0,1632844800,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
365,1088,ASSIGNMENT: Measurements and Conversions.,1,0,0,1,0,0,1668038400,1666911600,100,1666908981,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
366,1088,SUBMISSION LINK: ASSIGMENT - RECIPE,1,0,0,0,0,0,1633276680,0,100,1633244360,0,1,0,1633330800,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
367,1088,POST-TEST: RECIPE QUANTIFICATION,1,0,0,0,0,0,1633881600,0,100,1666908864,0,1,0,1636646400,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
368,1088,My Personal Recipe Quantification,1,1,0,0,0,0,1634400060,1634313660,100,1603202834,0,1,1634479560,1634400060,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
382,1114,WEBINAR REFLECTION PAPER,1,1,0,0,0,0,1633103940,1632931200,100,1632972435,0,1,0,1633104000,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
388,1114,MIDTERM EXAMINATION - COMPUTER RESERVATION SYSTEM,1,0,0,0,0,0,0,1634784000,100,1634805705,0,1,1634805900,1635955200,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
392,1303,ASSIGNMENT 2.  Chapter 3 -Part 1 -Document Submission,1,1,0,0,0,0,1663257600,1661356800,100,1661842839,0,1,0,1663344000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
393,165,Bionote Submission Here.,1,1,0,0,0,0,1662436800,1661828400,100,1661992327,0,1,1662544800,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
394,165,Submit Worksheet 1  on Microscopy here.,1,1,0,0,0,0,1662436800,1661842800,100,1661991439,0,1,1663063200,0,0,0,0,0,0,0,untilpass,-1,0,0,1,0,1,0,0
395,165,"Submission Page: ""Cell Detective"" Exercise  ",1,1,0,0,0,0,1631527200,1631008800,100,1631002911,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
396,165,Lab Assignment: Clay Model of Meiosis,1,0,0,1,0,0,1663646400,1663041600,100,1662942559,0,1,1663732800,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
397,165,Submission Page for Meiosis Drawings (Metaphase I & Metaphase 2),1,1,0,0,0,0,1663668000,1663138800,100,1666147469,0,0,0,1664208000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
398,165,Assignment- Simple vs Stratified Epithelial Tissue Model,1,1,0,0,0,0,1664272800,1663668000,100,1668398127,0,0,0,1665417600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
399,165,"Assignment: Frog Muscular System (Origin, Insertion, Action)",1,1,0,0,0,0,1665828000,1664769600,100,1665285155,0,0,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
400,165,Submission page of the lung model.,1,1,0,0,0,0,1670234400,1668506400,100,1668342911,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
403,165,Assignment: Identify the parts of the brain in sagittal section.,1,1,0,0,0,0,1638784800,1638180000,100,1638172035,0,1,1638871200,1639476000,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
404,165,Submission Page for Animal Phyla ,1,1,0,0,0,0,1639303200,1638288000,100,1638581402,0,1,0,1639324800,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
406,235,Submit Microscopy Worksheet 1 (Compound and Stereomicroscope.) here.,1,1,0,0,0,0,1662199200,1661594400,100,1661589707,0,1,1662799200,0,0,0,0,0,0,0,untilpass,-1,0,0,1,0,1,0,0
407,235,"Submission Page: ""Cell Detective"" Exercise  ",1,1,0,0,0,0,1631354400,1631268000,100,1631244782,0,1,1631375940,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
408,235,Assignment: Draw a cell undergoing mitosis. Click here for instructions.,1,1,0,0,0,0,1663322400,1662717600,100,1662702218,0,1,0,1663862400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,1
409,235,Paper and Pen Diagram of Meiosis,1,0,0,0,0,0,1662976800,1662798600,100,1662945000,0,1,1663066800,1663862400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
410,235,Submission Page for  Meiosis Clay Models,1,1,0,0,0,0,1663408800,1662804000,100,1668420170,0,0,1663927200,1664294400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
411,235,Assignment- Simple vs Stratified Epithelial Tissue Model,1,1,0,0,0,0,1664013600,1663322400,100,1663239457,0,0,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
412,235,"Assignment: Frog Muscular System (Origin, Insertion, Action)",1,1,0,0,0,0,1665741600,1665129600,100,1665128618,0,0,1665914400,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
414,235,Submission page of the lung model.,1,1,0,0,0,0,1668938400,1668333600,100,1668382740,0,1,0,1669478400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
415,235,Submission page for 3D Nephron model,1,1,0,0,0,0,1669370400,1668160800,100,1668342327,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
418,235,Assignment: Identify the parts of the brain in sagittal section.,1,1,0,0,0,0,1669456800,1669370400,100,1669258662,0,1,1670580000,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
419,235,Submission Page for Animal Phyla ,1,1,0,0,0,0,1639303200,1638288000,100,1638835479,0,1,0,1639324800,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
420,116,PRELIM Attendance,1,1,0,0,0,0,1661990400,1661383800,100,1670664909,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
423,895,Critiquing an Abstract of a Research,1,1,0,0,0,0,1662134400,1661356800,10,1661414592,0,1,0,1662566400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
424,896,Administering Data Gathering using Google Form,1,1,0,0,0,0,1662134400,1661356800,10,1661416360,0,1,0,1662566400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
427,911,Critiquing an Abstract of a Research,1,1,0,0,0,0,1662307200,1661356800,10,1661992590,0,1,0,1662566400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
429,921,Critiquing an Abstract of a Research,1,1,0,0,0,0,1662480000,1661961600,10,1661986153,0,1,0,1662566400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
430,925,Critiquing an Abstract of a Research,1,1,0,0,0,0,1662134400,1661356800,10,1661414592,0,1,0,1662566400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
431,912,Administering Data Gathering using Google Form,1,1,0,0,0,0,1662307200,1661356800,10,1662111704,0,1,0,1662566400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
432,922,Administering Data Gathering using Google Form,1,1,0,0,0,0,1662134400,1661961600,10,1661986219,0,1,0,1662566400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
433,926,Administering Data Gathering using Google Form,1,1,0,0,0,0,1662480000,1661356800,10,1662079345,0,1,0,1662566400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
434,1400,Administering Data Gathering using Google Form,1,1,0,0,0,0,1662723840,1661946240,10,1661416360,0,1,0,1663155840,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
435,1131,Homework,1,0,0,1,1,0,0,0,100,1596247465,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
436,1131,Module 3 Assignment,1,1,0,0,0,0,1660198440,1659593640,100,1597559466,0,1,0,1660803240,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
437,1131,Module 4 Assignment ,1,0,0,0,0,0,0,0,100,1597560418,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
438,1131,Assignment for Lesson 5,1,0,0,0,0,0,0,0,100,1597560775,0,1,0,1660803240,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
439,1131,Assignment for this module,1,0,0,0,0,0,0,0,100,1597561320,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
440,1131,Assignment for Module 8,1,1,0,0,0,0,1660198440,1659593640,100,1597561646,0,1,0,1660803240,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
441,1131,Portfolio Update,1,1,0,0,0,0,1660198440,1659593640,100,1597561838,0,1,0,1660803240,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
442,895,CASE ANALYSES,1,0,0,0,0,0,0,0,20,1661430445,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
444,921,CASE ANALYSES,1,0,0,0,0,0,0,0,20,1661430445,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
445,925,CASE ANALYSES,1,0,0,0,0,0,0,0,20,1661430445,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
446,1400,CASE ANALYSES,1,0,0,0,0,0,0,0,20,1661430445,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
447,896,GROUP ACTIVITY #1,1,1,0,0,0,0,1663423200,1662998400,20,1663117036,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
451,912,GROUP ACTIVITY #1,1,0,0,0,0,0,0,0,20,1663746901,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
452,912,CASE ANALYSES,1,0,0,0,0,0,0,0,17,1663749757,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
456,922,GROUP ACTIVITY #1,1,1,0,0,0,0,1663689600,1660492800,20,1663806922,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
457,922,CASE ANALYSES,1,0,0,0,0,0,0,0,17,1663805565,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
460,926,GROUP ACTIVITY #1,1,1,0,0,0,0,1663776000,1663257600,20,1663887110,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
461,926,CASE ANALYSES,1,0,0,0,0,0,0,0,17,1663887094,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
470,114,Assignment No.2 on Topic 2 Basic Principles of Digital Radiography,1,1,0,0,0,0,1600416000,1600396200,100,1600567697,0,1,0,1600470000,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
471,114,Reading Assignment No. 3 Topic 5 Fundamental Principles of Exposure on Computed and Digital Radiography Lecture,1,1,0,0,0,0,1603765800,1603763100,100,1602725014,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
476,335,Administering Data Gathering using Google Form,1,1,0,0,0,0,1662132960,1661355360,10,1662100307,0,1,0,1662564960,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
477,335,GROUP ACTIVITY #1,1,0,0,0,0,0,0,0,20,1663922913,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
482,1043,Purposive Communication & Argumentative Communication,1,1,0,0,0,0,1659420840,1658816040,100,1596807672,0,1,0,1664777640,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
483,1115,Purposive Communication & Argumentative Communication,1,1,0,0,0,0,1659420840,1658816040,100,1596807672,0,1,0,1664777640,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
