id,category,sortorder,fullname,shortname,idnumber,summaryformat,format,showgrades,newsitems,relativedatesmode,marker,maxbytes,legacyfiles,showreports,visible,visibleold,downloadcontent,groupmode,groupmodeforce,defaultgroupingid,lang,calendartype,theme,requested,enablecompletion,completionnotify,originalcourseid,showactivitydates,showcompletionconditions
155,32,310326,Physical Activities Toward Health and Fitness 1 [1BIO01] WED 12:00-2:00,PATHFIT1 1BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
156,32,310325,General Botany [1BIO01],BIO101 1BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
157,32,310324,General Botany Laboratory [1BIO01],BIO101LAB 1BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
158,32,310323,Organic Chemistry [1BIO01],TSC101 1BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
159,32,310322,Organic Chemistry Laboratory [1BIO01],TSC101LAB 1BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
160,32,310321,Microbiology [1BIO01],BIO104 1BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
161,32,310320,Microbiology Laboratory [1BIO01],BIO104LAB 1BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
162,32,310319,National Service Training Program 1 [1BIO01],NSTP111 1BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
163,32,310318,The First and Greatest Commandment and the Trinitian [EDUC],TCE111 EDUC 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
164,32,310317,General Zoology [1BIO01],BIO102 1BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
165,32,310316,General Zoology Laboratory [1BIO01],BIO102LAB 1BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
166,32,310315,Individual Sports [2BIO01],PEd_103 2BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
167,32,310314,Analytical Methods for Biology (Qualitative/Quantitative Chem.) Lec [2BIO01],CHEMBIO_2 2BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
168,32,310313,Analytical Methods for Biology (Qualitative/Quantitative Chem.) Lab [2BIO01],CHEMBIO_2LAB 2BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
169,32,310312,Art Appreciation [2BIO01],GEC_105 2BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
170,32,310311,General Ecology Lec [2BIO01],BIO_105 2BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
171,32,310310,General Ecology Lab [2BIO01],BIO_105LAB 2BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
172,32,310309,People and the Earth's Ecosystems (GE Elective) [2BIO01],GEC_BIO111 2BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
173,32,310308,"Microbiology Lec [1BIO01, 2BIO01]",BIO104 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
174,32,310307,"Microbiology Lab [1BIO01, 2BIO01]",BIO_104LAB 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
175,32,310306,Bioethics [3BIO01],GEC_BIO107 3BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
176,32,310305,Cell and Molecular Biology Lec [3BIO01],BIO_108 3BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
177,32,310304,Cell and Molecular Biology Lab [3BIO01],BIO_108LAB 3BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
178,32,310303,Information Technology Applications in Biology [3BIO01],ITBIO100_ 3BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
179,32,310302,Information Technology Applications in Biology Lab [3BIO01],ITBIO100LAB_ 3BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
180,32,310301,Undergraduate Research 1 [3BIO01],BIOTHESIS_1 3BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
181,32,310300,Data Analytics [3BIO01],DA_100 3BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
182,32,310299,Data Analytics Lab [3BIO01],DA_100LAB 3BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
183,32,310298,General Physiology Lec [3BIO01],BIO_109 3BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
184,32,310297,General Physiology Lab [3BIO01],BIO_109LAB 3BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
185,32,310296,Food Microbiology Lec [4BIO01],BIO_116 4BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
186,32,310295,Food Microbiology Lab [4BIO01],BIO_116LAB 4BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,1,1,1,,0,0,0,,,,0,1,0,,1,1
187,32,310294,Molecular Medicine [4BIO01],BIO_118 4BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
188,32,310293,Molecular Medicine Lab [4BIO01],BIO_118LAB 4BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
189,32,310292,Undergraduate Research 3 [4BIO01],BIOTHESIS_3 4BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
190,32,310291,Medical Microbiology Lec [4BIO01],BIO_113 4BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
191,32,310290,Medical Microbiology Lab [4BIO01],BIO_113LAB 4BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
192,32,310289,Virology Lec [4BIO01],BIO_112 4BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
193,32,310288,Virology Lab [4BIO01],BIO_112LAB 4BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
194,32,310287,Inorganic with Organic Chemistry [1PSY01],TSC103 1PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
195,32,310286,Inorganic with Organic Chemistry Laboratory [1PSY01],TSC103LAB 1PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
196,32,310285,Introduction to Psychology [1PSY01],PSY101_ 1PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
197,32,310284,Human Anatomy and Physiology [1PSY01],HAP111(PSYC) 1PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
198,32,310283,Human Anatomy and Physiology Laboratory [1PSY01],HAP111LAB(PSYC) 1PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
199,32,310282,The First and Greatest Commandment and the Trinitian [1PSY01],TCE111 1PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
200,32,310281,Physical Activities Toward Health and Fitness 1 [1PSY01] Thursday 3-5 pm,PATHFIT1 1PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
201,32,310280,National Service Training Program 1 [1PSY01],NSTP111 1PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
202,32,310279,Psychological Statistics [1PSY01],PSY102 1PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
203,32,310278,Psychological Statistics Laboratory [1PSY01],PSY102LAB 1PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
204,32,310277,Inorganic with Organic Chemistry [1PSY02],TSC103 1PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
205,32,310276,Inorganic with Organic Chemistry Laboratory [1PSY02],TSC103LAB 1PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
206,32,310275,Introduction to Psychology [1PSY02],PSY101_ 1PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
207,32,310274,Human Anatomy and Physiology [1PSY02],HAP111(PSYC) 1PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
208,32,310273,Human Anatomy and Physiology Laboratory [1PSY02],HAP111LAB(PSYC) 1PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
209,32,310272,"The First and Greatest Commandment and the Trinitian [1PSY02, 1BIO01]",TCE111 1PSY02 1BIO01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
210,32,310271,Physical Activities Toward Health and Fitness 1 [1PSY02] Wednesday 3:00PM-5:00PM,PATHFIT1 1PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
211,32,310270,National Service Training Program 1 [1PSY02],NSTP111 1PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
212,32,310269,Psychological Statistics [1PSY02],PSY102 1PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
213,32,310268,Psychological Statistics Laboratory [1PSY02],PSY102LAB 1PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
214,32,310267,Inorganic with Organic Chemistry [1PSY03],TSC103 1PSY03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
215,32,310266,Inorganic with Organic Chemistry Laboratory [1PSY03],TSC103LAB 1PSY03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
216,32,310265,Introduction to Psychology [1PSY03],PSY101_ 1PSY03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
217,32,310264,Human Anatomy and Physiology [1PSY03],HAP111(PSYC) 1PSY03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
218,32,310263,Human Anatomy and Physiology Laboratory [1PSY03],HAP111LAB(PSYC) 1PSY03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
219,32,310262,The First and Greatest Commandment and the Trinitian [1PSY03],TCE111 1PSY03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
220,32,310261,Physical Activities Toward Health and Fitness 1 [1PSY03],PATHFIT1 1PSY03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
221,32,310260,National Service Training Program 1 [1PSY03],NSTP111 1PSY03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
222,32,310259,Psychological Statistics [1PSY03],PSY102 1PSY03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
223,32,310258,Psychological Statistics Laboratory [1PSY03],PSY102LAB 1PSY03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
224,32,310257,Inorganic with Organic Chemistry [1PSY04],TSC103 1PSY04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
225,32,310256,Inorganic with Organic Chemistry Laboratory [1PSY04],TSC103LAB 1PSY04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
226,32,310255,Introduction to Psychology [1PSY04],PSY101_ 1PSY04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
227,32,310254,Human Anatomy and Physiology [1PSY04],HAP111(PSYC) 1PSY04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
228,32,310253,Human Anatomy and Physiology Laboratory [1PSY04],HAP111LAB(PSYC) 1PSY04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
229,32,310252,The First and Greatest Commandment and the Trinitian [1PSY04],TCE111 1PSY04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
230,32,310251,Physical Activities Toward Health and Fitness 1 [1PSY04],PATHFIT1 1PSY04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
231,32,310250,National Service Training Program 1 [1PSY04],NSTP111 1PSY04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
232,32,310249,Psychological Statistics [1PSY04],PSY102 1PSY04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
233,32,310248,Psychological Statistics Laboratory [1PSY04],PSY102LAB 1PSY04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
234,32,310247,General Zoology Lec [2PSY01],BIO_102 2PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
235,32,310246,General Zoology Lab [2PSY01],BIO_102LAB 2PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
236,32,310245,Theories of Personality 1 [2PSY01],PSY105A_ 2PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
237,32,310244,Experimental Psychology [2PSY01],PSY104_ 2PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
238,32,310243,Individual Sports [2PSY01] SATURDAY 10-12,PEd_103 2PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
239,32,310242,Physiological Psychology [2PSY01],PSY106_ 2PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
240,32,310241,"Science, Technology and Society [2PSY01]",GEC_106 2PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
241,32,310240,Life and Works of Rizal [2PSY01],GEC_109 2PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
242,32,310239,General Zoology Lec [2PSY02],BIO_102 2PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
243,32,310238,General Zoology Lab [2PSY02],BIO_102LAB 2PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
244,32,310237,Experimental Psychology [2PSY02],PSY104_ 2PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
245,32,310236,Individual Sports [2PSY02],PEd_103 2PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
246,32,310235,Life and Works of Rizal [2PSY02],GEC_109 2PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
247,32,310234,Theories of Personality 1 [2PSY02],PSY105A_ 2PSY02 1stSem_SY22-23,,0,topics,1,5,0,14,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
248,32,310233,Physiological Psychology [2PSY02],PSY106_ 2PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
249,32,310232,"Science, Technology and Society [2PSY02]",GEC_106 2PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
250,32,310231,Group Dynamics [3PSY01],PSY108_ 3PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
251,32,310230,Cognitive Psychology [3PSY01],PSY115_ 3PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
252,32,310229,Social Psychology [3PSY01],PSY107_ 3PSY01 1stSem_SY22-23,,0,topics,1,5,0,6,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
253,32,310228,Educational Psychology [3PSY01],PSY112_ 3PSY01 1stSem_SY22-23,,0,topics,1,5,0,1,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
254,32,310227,Industrial/Organizational Psychology [3PSY01],PSY117_ 3PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
255,32,310226,Research Design in Psychology [3PSY01],PSYRES_1 3PSY01 1stSem_SY22-23,,0,topics,1,5,0,3,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
256,32,310225,Psychological Assessment 2 [3PSY01],PSY114B_ 3PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
257,32,310224,Research Design in Psychology [3PSY02],PSYRES_1 3PSY02 1stSem_SY22-23,,0,topics,1,5,0,3,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
258,32,310223,Psychological Assessment 2 [3PSY02],PSY114B_ 3PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
259,32,310222,Educational Psychology [3PSY02],PSY112_ 3PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
260,32,310221,Cognitive Psychology [3PSY02],PSY115_ 3PSY02 1stSem_SY22-23,,0,topics,1,5,0,7,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
261,32,310220,Social Psychology [3PSY02],PSY107_ 3PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
262,32,310219,Industrial/Organizational Psychology [3PSY02],PSY117_ 3PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
263,32,310218,Group Dynamics [3PSY02],PSY108_ 3PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
264,32,310217,Disaster and Mental Health [4PSY01],PSY121_ 4PSY01 1stSem_SY22-23,,0,topics,1,5,0,6,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
265,32,310216,PRACTICUM IN PSYCHOLOGY - AREA 2 [4PSY01],PSY120B 4PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
266,32,310215,Psychopharmacology [4PSY01],PSY122_ 4PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
267,32,310214,BASIC FRENCH [4PSY01],FL_FRN101 4PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
268,32,310213,People and the Earth's Ecosystems [4PSY01],GEC_PSY111 4PSY01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
269,32,310212,Disaster and Mental Health [4PSY02],PSY121_ 4PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
270,32,310211,PRACTICUM IN PSYCHOLOGY - AREA 2 [4PSY02],PSY120B 4PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
271,32,310210,Psychopharmacology [4PSY02],PSY122_ 4PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
272,32,310209,BASIC FRENCH [4PSY02],FL_FRN101 4PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
273,32,310208,People and the Earth's Ecosystems [4PSY02],GEC_PSY111 4PSY02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
274,32,310207,Creative Writing [1COMM01],CA_112 1COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
275,32,310206,Ethics [1COMM01],GEC117 1COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
276,32,310205,The First and Greatest Commandment and the Trinitian [1COMM01],TCE111 1COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
277,32,310204,Gender and Society [1COMM01],GECEL116 1COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
278,32,310203,Pamamahayag sa Pilipino [1COMM01],GECEL124 1COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
279,32,310202,"Communication, Culture and Society [1COMM01]",MC_102 1COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
280,32,310201,Introduction to Communication & Media [1COMM01],MC_100 1COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
281,32,310200,"National Service Training Program 1 [1COMM01, 1BR01]",NSTP111 1COMM01 1BR01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
282,32,310199,Physical Activities Toward Health and Fitness 1 [1COMM01],PATHFIT1 1COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
283,32,310198,Gender and Society [1COMM02],GECEL116 1COMM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
284,32,310197,Ethics [1COMM02],GEC117 1COMM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
285,32,310196,The First and Greatest Commandment and the Trinitian [1COMM02],TCE111 1COMM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
286,32,310195,Introduction to Communication & Media [1COMM02],MC_100 1COMM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
287,32,310194,Creative Writing [1COMM02],CA_112 1COMM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
288,32,310193,National Service Training Program 1 [1COMM02],NSTP111 1COMM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
289,32,310192,Physical Activities Toward Health and Fitness 1 [1COMM02],PATHFIT1 1COMM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
290,32,310191,Pamamahayag sa Pilipino [1COMM02],GECEL124 1COMM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
291,32,310190,"Communication, Culture and Society [1COMM02]",MC_102 1COMM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
292,32,310189,Performance Media [2COMM01],CA_117 2COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
293,32,310188,Creative Writing [2COMM01],CA_112 2COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
294,32,310187,Ethics [2COMM01],GEC_107 2COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
295,32,310186,Public Relations Principles and Practices [2COMM01],CA_122 2COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
296,32,310185,Individual Sports [2COMM01],PED_103 2COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
297,32,310184,"Science, Technology and Society [2COMM01]",GEC_106 2COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
298,32,310183,Peace Communication (GE Elective) [2COMM01],GEC_MC111 2COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
299,32,310182,Gender and Society (GE Elective) [2COMM01],GEC_MC110 2COMM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
