id,course,name,intro,introformat,tobemigrated,legacyfiles,legacyfileslast,display,displayoptions,filterfiles,revision,timemodified
212,51,Biblical Exegesis,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645783180
213,51,Christian Discipleship,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645781179
214,51,Christian Ethics,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645775258
215,51,Christian Initiation,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645774412
216,51,Ecclesiology,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645772962
217,51,Fundamental Theology,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645851760
218,51,General Church History,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645781927
219,51,General Introduction to Liturgy & Sacraments,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645782553
220,51,Gospel & Acts of the Apostles,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645771656
221,51,Introduction to NT,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645779458
222,51,Introduction to OT,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645779452
223,51,Introduction to Missiology ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645855988
224,51,Introduction to Preaching,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645779447
225,51,Introduction to Theology,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645779990
226,51,NT Greek,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645857935
227,51,Liturgical Theology,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645854342
228,51,Pauline Literature,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645774897
229,51,Pentateuch,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645851113
230,51,Survey of World Religions,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645776076
231,51,"Trinity, Christology and Eschatology",,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1645772371
232,51,JHS Textbooks,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1626239497
233,51,Chem101 - General Inorganic Chemistry,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628048894
234,51,Chem102 - Pharmaceutical Organic Chemistry,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628067566
235,51,HE101 - Health Ethics,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628058519
236,51,PhAd101 - Principles of Pharmacy Administration and Management,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628058595
237,51,Pharm101 - Pharmacy Orientation and History,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628059448
238,51,Pharm102 - Pharmaceutical Calculations,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628059673
239,51,Pharm103 - Physical Pharmacy,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628059948
240,51,Pharm105 - Biopharmaceutics and Pharmacokinetics,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628060124
241,51,PhBioSc101 -Pharmaceutical Botany with Taxonomy,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628060309
242,51,PhBioSc105 - Pharmacognosy & Plant Chemistry,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628060466
243,51,PHBIOSCI5 -Human Anatomy and Physiology ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628060684
244,51,PhCare101 - General Concepts of the Healthcare Systems,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628060830
245,51,PhCare102 - Health Economics with TLR,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628061091
246,51,PhCare103 - Interpersonal Communication Skills for Pharmacist,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628061483
247,51,PhCare104 - Public Health for Pharmacy,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628061638
248,51,Phceutics101 - Drug Delivery System,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628064404
249,51,Phceutics102 - Manufacturing Pharmacy,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628064736
250,51,PhChem102 - Pharmacy and Chemistry of Medicinals II,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628065144
251,51,PhChem105 - Clinical Toxicology,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628065801
252,51,PhEthics101 - Pharmacy Jurisprudence & Ethics,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1628065975
253,51,March - July 2021,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1632714303
254,1144,Program Courses Updates_T3 2022-2023,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1660481464
255,987,Google Meet Link,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661083267
256,987,Course Syllabus,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661083377
257,991,Google Meet Link,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661083459
258,991,Course Syllabus,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661083504
259,988,Google Meet Link,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661083562
260,988,Course Syllabus,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661083646
261,992,Google  Meet Link,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661083705
262,992,Course Syllabus,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661083742
263,950,Google Meet Link,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661084150
264,972,Google Meet Link,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661084470
265,981,Google Meet Link,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661084675
266,987,"Orientation, Pre-Test (Formative) and Journal Retrieval",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661130810
267,991,"Orientation, Pre-Test (Formative) and Journal Retrieval",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661130883
268,988,"Orientation, Pre-Test (Formative) and Journal Retrieval",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661130940
269,992,"Orientation, Pre-Test (Formative) and Journal Retrieval",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661130980
270,663,NCM 107 CO 22,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1661140668
271,663,SCHEDULE 2022 NCM 107,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1661140704
272,678,NCM 107 CO ,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1661143639
273,678,SCHEDULE 2022 NCM 107,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1661143655
274,690,NCM 107 CO 22,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1661143922
275,690,SCHEDULE 2022 NCM 107,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1661143933
276,663,NCM 107L1,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1661145415
277,678,NCM 107L1,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1661145415
278,690,NCM 107L1,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1661145415
279,768,Course Outline,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1656394597
283,352,LESSON 2 PPT,"<p dir=""ltr"" style=""text-align: left;"">This PPT contains Lesson 2&nbsp; topics and flow of discussion.</p><p dir=""ltr"" style=""text-align: left;"">Students will be provided of a soft copy of the PPT after discussion. However, students are requested to refrain from passing/forwarding&nbsp; this PPT to other students, group/s messenger account without the permission of the teacher. <br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597128588
284,352,PPT Inclusion Updated ,Topics on this PPT had been covered and discussed in the previous meetings. Browse this should you wish to be refreshed with topics covered herein.&nbsp;,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1600836442
285,352,Bases and Policies of Special and Inclusive Education                 ,"<p dir=""ltr"" style=""text-align: left;"">The Psychological Bases of&nbsp; Special and Inclusive Education by Piaget, Bandura , Vygotsky and Jane Lave will allow you to understand better how children learn&nbsp; and provide the necessary guidelines in preparing the instructional processes including dealing with individual differences , giftedness and disabilities . Review the given file which summarizes the theories posited by the above mentioned psychologists and be ready for a discussion&nbsp; &nbsp;on <strong>Monday , September 28, 2020.&nbsp;</strong></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1600828495
286,352,Foundation of Special and Inclusive Education PPT ,"<p dir=""ltr"" style=""text-align: left;"">This PPT had been covered and discussed during our synchronous class. Please find time to revisit the slides. Thanks&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1601866551
287,352,Assessment in Special and Inclusive Education Program ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1604548268
288,352,What Assistance Do Parents and Families Need? ,"<p dir=""ltr"" style=""text-align: left;"">This file/document contains discussions and details as to what assistance parents and families need in an inclusive classroom for your independent study.&nbsp; A simple activity will be uploaded later for you to answer and submit not later than<strong> Nov. 26, ( Thursday )&nbsp; .&nbsp;</strong></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1606095688
289,352,PPT on Distance Learning ( Guevarra and Valdez),,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607998880
290,352,PPT on Qualaity Differentiated Learning  ( Justine ),,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607998940
291,352,PPT on Alternative Learning System ( Bayhon) ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607998983
292,352,PPT on Madrasah ALIVE ( Rey),,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607999038
293,352,PPT on Indigenization and Contextualization ( Wynned) ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607999101
297,382,LESSON 2 PPT,"<p dir=""ltr"" style=""text-align: left;"">This PPT contains Lesson 2&nbsp; topics and flow of discussion.</p><p dir=""ltr"" style=""text-align: left;"">Students will be provided of a soft copy of the PPT after discussion. However, students are requested to refrain from passing/forwarding&nbsp; this PPT to other students, group/s messenger account without the permission of the teacher. <br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:0;}",0,2,1664608144
298,382,PPT Inclusion Updated ,Topics on this PPT had been covered and discussed in the previous meetings. Browse this should you wish to be refreshed with topics covered herein.&nbsp;,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1600836442
299,382,Bases and Policies of Special and Inclusive Education,"<p dir=""ltr"" style=""text-align: left;"">The Psychological Bases of&nbsp; Special and Inclusive Education by Piaget, Bandura , Vygotsky and Jane Lave will allow you to understand better how children learn&nbsp; and provide the necessary guidelines in preparing the instructional processes including dealing with individual differences , giftedness and disabilities . Review the given file which summarizes the theories posited by the above mentioned psychologists and be ready for a discussion<strong>.&nbsp;</strong></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1664623429
300,382,Foundation of Special and Inclusive Education PPT ,"<p dir=""ltr"" style=""text-align: left;"">This PPT had been covered and discussed during our synchronous class. Please find time to revisit the slides. Thanks&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1601866551
301,382,Assessment in Special and Inclusive Education Program ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1604548268
302,382,What Assistance Do Parents and Families Need? ,"<p dir=""ltr"" style=""text-align: left;"">This file/document contains discussions and details as to what assistance parents and families need in an inclusive classroom for your independent study.&nbsp; A simple activity will be uploaded later for you to answer and submit not later than<strong> Nov. 26, ( Thursday )&nbsp; .&nbsp;</strong></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1606095688
303,382,PPT on Distance Learning ( Guevarra and Valdez),,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607998880
304,382,PPT on Qualaity Differentiated Learning  ( Justine ),,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607998940
305,382,PPT on Alternative Learning System ( Bayhon) ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607998983
306,382,PPT on Madrasah ALIVE ( Rey),,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607999038
307,382,PPT on Indigenization and Contextualization ( Wynned) ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607999101
315,410,Assessment in Special and Inclusive Education Program ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1604548268
316,410,What Assistance Do Parents and Families Need? ,"<p dir=""ltr"" style=""text-align: left;"">This file/document contains discussions and details as to what assistance parents and families need in an inclusive classroom for your independent study.&nbsp; A simple activity will be uploaded later for you to answer and submit not later than<strong> Nov. 26, ( Thursday )&nbsp; .&nbsp;</strong></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1606095688
317,410,PPT on Distance Learning ( Guevarra and Valdez),,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607998880
318,410,PPT on Qualaity Differentiated Learning  ( Justine ),,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607998940
319,410,PPT on Alternative Learning System ( Bayhon) ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607998983
320,410,PPT on Madrasah ALIVE ( Rey),,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607999038
321,410,PPT on Indigenization and Contextualization ( Wynned) ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607999101
322,451,Foundation of Special and Inclusive Education Course Syllabi,"<p dir=""ltr"" style=""text-align: left;"">All students are requested to read the attached course syllabi and be ready to give comments and suggestions during the first day of classes. <br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1596503207
323,451,Educ 107 PPT,"<p dir=""ltr"" style=""text-align: left;"">This presentation contains the topics and discussion for the first day of classes. All students will be given a copy after the class. <br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1600827585
324,451,LESSON 2 PPT,"<p dir=""ltr"" style=""text-align: left;"">This PPT contains Lesson 2&nbsp; topics and flow of discussion.</p><p dir=""ltr"" style=""text-align: left;"">Students will be provided of a soft copy of the PPT after discussion. However, students are requested to refrain from passing/forwarding&nbsp; this PPT to other students, group/s messenger account without the permission of the teacher. <br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597128588
325,451,PPT Inclusion Updated ,Topics on this PPT had been covered and discussed in the previous meetings. Browse this should you wish to be refreshed with topics covered herein.&nbsp;,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1600836442
326,451,Bases and Policies of Special and Inclusive Education                 ,"<p dir=""ltr"" style=""text-align: left;"">The Psychological Bases of&nbsp; Special and Inclusive Education by Piaget, Bandura , Vygotsky and Jane Lave will allow you to understand better how children learn&nbsp; and provide the necessary guidelines in preparing the instructional processes including dealing with individual differences , giftedness and disabilities . Review the given file which summarizes the theories posited by the above mentioned psychologists and be ready for a discussion&nbsp; &nbsp;on <strong>Monday , September 28, 2020.&nbsp;</strong></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1600828495
327,451,Foundation of Special and Inclusive Education PPT ,"<p dir=""ltr"" style=""text-align: left;"">This PPT had been covered and discussed during our synchronous class. Please find time to revisit the slides. Thanks&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1601866551
328,451,Assessment in Special and Inclusive Education Program ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1604548268
329,451,What Assistance Do Parents and Families Need? ,"<p dir=""ltr"" style=""text-align: left;"">This file/document contains discussions and details as to what assistance parents and families need in an inclusive classroom for your independent study.&nbsp; A simple activity will be uploaded later for you to answer and submit not later than<strong> Nov. 26, ( Thursday )&nbsp; .&nbsp;</strong></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1606095688
330,451,PPT on Distance Learning ( Guevarra and Valdez),,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607998880
331,451,PPT on Qualaity Differentiated Learning  ( Justine ),,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607998940
332,451,PPT on Alternative Learning System ( Bayhon) ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607998983
333,451,PPT on Madrasah ALIVE ( Rey),,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607999038
334,451,PPT on Indigenization and Contextualization ( Wynned) ,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1607999101
335,1046,Mission Vision,"<p dir=""ltr"" style=""text-align: left;"">University Mission and Vision</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1599208163
336,1053,Mission Vision,"<p dir=""ltr"" style=""text-align: left;"">University Mission and Vision</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1599208163
337,1112, LET US PRAY!,"<p dir=""ltr"" style=""text-align: center;""><img src=""@@PLUGINFILE@@/PRAYER%20BEFORE%20CLASS.jpg"" alt="""" width=""750"" height=""422"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""><br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1606870481
338,1112,GENERAL  GUIDELINES FOR THE VIDEO DEMONSTRATION,"<p style=""text-align: center;""><iframe src=""https://drive.google.com/file/d/1-w2A3n0HamOiR-kuuyE5zobdWPo3TOce/preview"" width=""640"" height=""480"" style=""font-size: 0.9375rem;""></iframe></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,4,1606880474
339,1123, LET US PRAY!,"<p dir=""ltr"" style=""text-align: center;""><img src=""@@PLUGINFILE@@/PRAYER%20BEFORE%20CLASS.jpg"" alt="""" width=""750"" height=""422"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""><br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1606870481
340,1123,GENERAL  GUIDELINES FOR THE VIDEO DEMONSTRATION,"<p style=""text-align: center;""><iframe src=""https://drive.google.com/file/d/1-w2A3n0HamOiR-kuuyE5zobdWPo3TOce/preview"" width=""640"" height=""480"" style=""font-size: 0.9375rem;""></iframe></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,4,1606880474
341,521,PATHFIT 1 COURSE OUTLINE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661172086
342,521,PARQ FORM +,"<p dir=""ltr"" style=""text-align: left;"">PLEASE DOWNLOAD AND ACCOMPLISH PARQ+ FORM</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1661172555
343,528,PATHFIT 1 COURSE OUTLINE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661172086
345,673,PED_103 COURSE OUTLINE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,3,1661172837
348,608,ORIENTATION SLIDES,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661214321
349,672,ORIENTATION SLIDES,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661214394
350,785,GMEET LINK ABC/IVT MS GACUYA,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661214706
351,663,NCM 107 L2,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1661214906
352,678,NCM 107 L2,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1661215023
353,690,NCM 107 L2,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1661215211
354,1355,ITE_153 Course Syllabus,<div>Course Description: Integrative Programming and Technologies</div><div>Software/Tools:</div><div>HTML</div><div>CSS</div><div>PHP</div><div>MYSQL<br></div>,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661216227
355,792,GMEET LINK ABC/IVT MS GACUYA,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661216730
356,1354,ITE_153 Course Syllabus,<div>Course Description: Integrative Programming and Technologies</div><div>Software/Tools:</div><div>HTML</div><div>CSS</div><div>PHP</div><div>MYSQL<br></div>,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661216227
357,1325,ITE_153 Course Syllabus,<div>Course Description: Integrative Programming and Technologies</div><div>Software/Tools:</div><div>HTML</div><div>CSS</div><div>PHP</div><div>MYSQL<br></div>,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661216227
358,1324,ITE_153 Course Syllabus,<div>Course Description: Integrative Programming and Technologies</div><div>Software/Tools:</div><div>HTML</div><div>CSS</div><div>PHP</div><div>MYSQL<br></div>,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661216227
359,792,GMEET LINK IVT /ABC MS GACUYA,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661221951
360,750,CDN INTRO,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661225739
361,714,COURSE OUTLINE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661225895
362,1343,Course Syllabus,"<p dir=""ltr"" style=""text-align: left;"">Course code: ITE_134 <br></p><p dir=""ltr"" style=""text-align: left;"">Course Description: Web Systems and Technologies <br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661230683
363,1317,Course Syllabus,"<p dir=""ltr"" style=""text-align: left;"">Course code: ITE_134 <br></p><p dir=""ltr"" style=""text-align: left;"">Course Description: Web Systems and Technologies <br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661230683
364,1316,Course Syllabus,"<p dir=""ltr"" style=""text-align: left;"">Course code: ITE_134 <br></p><p dir=""ltr"" style=""text-align: left;"">Course Description: Web Systems and Technologies <br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661230683
365,1342,Course Syllabus,"<p dir=""ltr"" style=""text-align: left;"">Course code: ITE_134 <br></p><p dir=""ltr"" style=""text-align: left;"">Course Description: Web Systems and Technologies <br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661230683
366,950,Course Syllabus,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661303642
367,972,Course Syllabus,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661303783
368,981,Course Syllabus,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661303848
369,465,Course Syllabus,"<p dir=""ltr"" style=""text-align: left;"">Feel free to download it.&nbsp;</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1662432022
370,775,TOPIC 1 PPT,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1614255826
371,775,GDS TOPIC 1,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1614255968
372,775,TOPIC 2 PPT,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1617424322
373,775,GDS TOPIC 2,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1617424377
