id,course,type,name,intro,introformat,duedate,cutoffdate,assessed,assesstimestart,assesstimefinish,scale,grade_forum,grade_forum_notify,maxbytes,maxattachments,forcesubscribe,trackingtype,rsstype,rssarticles,timemodified,warnafter,blockafter,blockperiod,completiondiscussions,completionreplies,completionposts,displaywordcount,lockdiscussionafter
3394,591,news,"December 07, 2022","<h3><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ANNOUNCEMENT</strong></h3><p></p><span style=""""><p style=""""><strong style=""font-weight: bold;"">Date:&nbsp;</strong>December 07, 2022 (Wednesday)</p><p style=""font-weight: bold;""><strong></strong></p><p style=""""><strong style=""font-weight: bold;"">Time:&nbsp;</strong>10:30 - 1:30 PM</p><p style=""font-weight: bold;""></p><p style=""""><span style=""font-weight: bold;""><strong>Mode of Learning:</strong>&nbsp;</span>Synchronous then Asynchronous</p><p style=""""><strong style=""font-weight: bold;"">Topic: </strong>The Greatest Commandment and the Holy Trinity</p><p style=""""><strong style=""font-weight: bold;"">Activities:&nbsp;</strong></p><p style="""">Synchronous - Devotion, Opening Prayer, Discussion, Seatwork, Final exam instruction</p><p style="""">Asynchronous - Holy Trinity Lesson</p><p style=""font-weight: bold;""><br></p><p style=""font-weight: bold;"">See you all in our virtual classroom!</p><br></span><p></p><p></p><br><p></p>",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670243049,0,0,0,0,0,0,0,0
3396,523,news,December 07 Announcement,"<h3><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ANNOUNCEMENT</strong></h3><p><strong style=""font-size: 0.875rem;"">Date:&nbsp;</strong><span style=""font-size: 0.875rem;"">December 07, 2022 (Wednesday)&nbsp;</span><br></p><p><strong></strong></p><p><span><strong style=""font-weight: bold;"">Time:&nbsp;</strong>3:00 - 6:00 PM&nbsp;</span></p><p></p><p><strong>Mode of Learning:</strong>&nbsp;Synchronous then Asynchronous</p><p><strong>Topic:&nbsp;</strong>The Greatest Commandment and the Holy Trinity</p><p><strong>Activities:&nbsp;</strong></p><p>Synchronous - Devotion, Opening Prayer, Discussion, Seatwork, Final exam instruction</p><p>Asynchronous - Holy Trinity Lesson</p><p><br></p><p>See you all in our virtual classroom!</p><br><p></p>",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670244795,0,0,0,0,0,0,0,0
3397,237,eachuser,Insights on Doing an Experiment in Psychology,"<p dir=""ltr"" style=""text-align: left;"">Write a One-page insights on conducting an Experiments in Psychology in not less than 300 words.</p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1670293308,0,0,0,0,0,0,0,0
3398,244,general,Insights in conducting an Experiment in Psychology,"<p dir=""ltr"" style=""text-align: left;"">Write a One-page insights on conducting an Experiment in Psychology in not less than 300 words.</p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1670293472,0,0,0,0,0,0,0,0
3400,1670,general,What do you see?,"<p dir=""ltr"" style=""text-align: left;"">1. How many items you got it right?</p><p dir=""ltr"" style=""text-align: left;"">2. Is your brain serving you well?</p><p dir=""ltr"" style=""text-align: left;"">3. What do you do to take good care of your brain?</p>",1,1666026480,1671815700,0,0,0,100,0,0,512000,9,0,1,0,0,1608010635,0,0,0,0,0,0,0,0
3401,1670,general,To do or not to do?,"<p dir=""ltr"" style=""text-align: left;""><p><b>Activity</b>: Among the 25 in the list,</p>

<p><!--[if !supportLists]-->1.&nbsp; &nbsp; Which ones you find it familiar
in your everyday life?</p>

<p><!--[if !supportLists]-->2.&nbsp;&nbsp;&nbsp; <!--[endif]-->What are the 5 most exiting to be
done? Why?&nbsp;</p>

<p><!--[if !supportLists]-->3.&nbsp;&nbsp;&nbsp; <!--[endif]-->What are the 5 most challenging
for you to be done? Why?</p><br></p>",1,1666611660,1671815760,0,0,0,100,0,0,512000,9,0,1,0,0,1608010695,0,0,0,0,0,0,0,0
3403,1940,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670596552,0,0,0,0,0,0,0,0
3404,1941,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670596654,0,0,0,0,0,0,0,0
3405,1942,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670596755,0,0,0,0,0,0,0,0
3406,1943,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670596840,0,0,0,0,0,0,0,0
3407,1944,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670596930,0,0,0,0,0,0,0,0
3408,1945,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670597513,0,0,0,0,0,0,0,0
3409,1946,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670597683,0,0,0,0,0,0,0,0
3410,242,general,INSTRUCTIONS BEFORE TAKING THE FINAL EXAMINATIONS,"<p dir=""ltr"" style=""text-align: left;"">1. Set up your camera 10 minutes before the official start of the exam.<br><br>2. <strong>FOR STRICT COMPLIANCE,</strong> your camera must be set not only to see your face, but it should also <strong>cover some parts of your table which <u>includes your keyboard.</u></strong><br><br>3. The exam will <strong>start at EXACTLY 8:00 AM.</strong><br><br>4. You have <strong>until 10:30 AM to finish</strong> the said exam in both the lecture and laboratory.<br><br>5. Kindly <span><strong style="""">get a clean bond paper</strong></span> where your <strong>ANSWERS WILL BE WRITTEN MANUALLY.</strong><br><br>6. Write on top your Name, Section, Student Number, and the Date today.<br><br>7. Kindly <strong><em>answer in all HONESTY and with INTEGRITY </em></strong>to the best of your knowledge.<br><br><br>For your information and strict course compliance.<br><br>Good luck and God bless!<br><br></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1670974783,0,0,0,0,0,0,0,0
3411,242,general,Google Meet Link for Final Examinations,"<p dir=""ltr"" style=""text-align: left;"">Kindly <strong>enter the Google Meet Link 20 minutes before the 8:00 AM</strong>. Only when you have entered the Google Meet, the instructions about Final Exams will be shown in the TLC.<br><br>Google Meet Link:<br></p><p dir=""ltr""><a href=""https://meet.google.com/jah-iamb-brj"">Meet - jah-iamb-brj (google.com)</a><br></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1670970385,0,0,0,0,0,0,0,0
3412,242,general,INSTRUCTIONS IN SUBMITTING THE FINAL EXAMINATIONS,"<p dir=""ltr"" style=""text-align: left;"">1. Once you are finished, kindly <strong><u>scan your answers or take a clear picture of it and submit it through email.<br></u></strong><br>2. The <strong>email subject</strong> should be entitled as, <strong>FINAL EXAM IN GEN. ZOO_DELA CRUZ, JUAN A. 2PSY02</strong><br><br>3. Here is my email address: <strong>drsucaldito@tua.edu.ph</strong></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1670976301,0,0,0,0,0,0,0,0
3413,1578,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1671075443,0,0,0,0,0,0,0,0
3414,1947,news,News and Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1672986221,0,0,0,0,0,0,0,0
3416,1949,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1671075707,0,0,0,0,0,0,0,0
3417,1950,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1671082984,0,0,0,0,0,0,0,0
3418,1951,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1671083030,0,0,0,0,0,0,0,0
3419,1951,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1629651236,0,0,0,0,0,0,0,0
3420,1951,general,Career Talk & Job Fair 2021,"<p dir=""ltr"" style=""text-align: left;""><strong>Open to all Trinitian students and alumni for FREE. See you!</strong><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Career%20talk%202021.jpg"" alt="""" width=""400"" height=""500"" role=""presentation"" class=""img-responsive atto_image_button_middle""><br></p>",1,0,0,0,0,0,100,0,0,512000,9,1,0,0,0,1619682291,0,0,0,0,0,0,0,0
3421,1951,general,Webinar Alert for CASE & CHTM Third year students!,"<p dir=""ltr"" style=""text-align: left;""></p><div><div dir=""auto"">You are invited to participate in the <strong>Values Enhancement Progra</strong><strong>m</strong> with the theme, <em>""The Value of EQ + AQ in the Workplace” </em>on <strong>May 07, 2021</strong> from <strong>8:30 am – 10:30 am</strong>.</div><div dir=""auto""><br></div></div><div><div dir=""auto"">This program aims to enhance the desirable attitudes and values relevant to the personal growth and career development of the students as they prepare for their on-the-job-training and later on in their respective workplaces. </div><div dir=""auto""><br></div></div><div><div dir=""auto"">The invited resource speaker of this activity is an alumna of the Psychology Department - Batch 2014, <em>Ms. Monica Camille Galang</em> who is a Senior Technical Recruiter at Eclaro.</div><div dir=""auto""><br></div></div><div><div dir=""auto"">See you there, Trinitians!</div><div dir=""auto""><br></div></div><div><div dir=""auto"">Register thru this link: </div><div dir=""auto""><a href=""https://tinyurl.com/ValuesEnhancementProgram?fbclid=IwAR0PPOg6yuOm2hfMkBLc36O-GzzlWL2QrCwBA1DMt3uvusookJbizKwN-o4"" rel=""nofollow noopener"" role=""link"" tabindex=""0"" target=""_blank"">https://tinyurl.com/ValuesEnhancementProgram</a></div><div dir=""auto""><br></div><div dir=""auto""><img src=""@@PLUGINFILE@@/VEP%20Program%202021.png"" alt="""" width=""500"" height=""707"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""><br></div></div><br><p></p>",1,1620223080,1620655080,0,0,0,100,0,0,512000,9,1,0,0,0,1620224414,0,0,0,0,0,0,0,0
3422,1951,general,Congratulations to the 121 Scholarship Recipients,"<iframe src=""https://drive.google.com/file/d/1CbxLdv312j-iFJn6sgTqqK8rN7zLmLbk/preview"" width=""640"" height=""480""></iframe>",1,0,0,0,0,0,100,0,0,512000,9,1,1,0,0,1603203976,0,0,0,0,0,0,0,0
3424,1952,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1672794298,0,0,0,0,0,0,0,0
3425,1953,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1672811676,0,0,0,0,0,0,0,0
3426,1953,general,Radtech Student Association (RSA),"<p dir=""ltr"" style=""text-align: left;""><span style=""font-size: 0.9375rem;"">RSA Logo&nbsp;<a href=""https://drive.google.com/file/d/1YTNP6iPQovZLntCxfiFPnP084DKBhxzc/view?usp=sharing"" target=""_blank""><img src=""@@PLUGINFILE@@/download%20%283%29.png"" alt="""" width=""123"" height=""21"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""></a></span><br></p>
<p dir=""ltr"" style=""text-align: left;"">RSA History, Programs/Events/Activities, RSA Officers &amp; Organizations Future Plans&nbsp;<img src=""@@PLUGINFILE@@/download%20%284%29.png"" alt="""" width=""123"" height=""21"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""></p>
    <p dir=""ltr"" style=""text-align: left;"">RSA: Towards the Bright Future&nbsp;<img src=""@@PLUGINFILE@@/download%20%282%29.png"" alt="""" width=""123"" height=""21"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""></p>
        <p dir=""ltr"" style=""text-align: left;"">RSA: Leaders of Hope&nbsp;<img src=""@@PLUGINFILE@@/download%20%285%29.png"" alt="""" width=""123"" height=""21"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""></p>

<iframe src=""https://drive.google.com/file/d/1lLIsprGP1mNtdkSQmV0Irp07oJJiyW4T/preview"" width=""640"" height=""480"" allow=""autoplay""></iframe>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1659511832,0,0,0,0,0,0,0,0
3427,1953,general,Junior Pharmacists Society (JPS),"<p dir=""ltr"" style=""text-align: left;"">To know more about JPS... click this&nbsp;<a href=""https://drive.google.com/file/d/1fETfjSmL8dG8Bf_nX0-wYVNszENWEfMj/view"" target=""_blank""><img src=""@@PLUGINFILE@@/Generic_Pointer_for_UI1%20%281%29.png"" alt="""" role=""presentation""></a></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1659271249,0,0,0,0,0,0,0,0
3428,1953,general,Society of Aspiring Respiratory Therapists (SART),"<p dir=""ltr"" style=""text-align: left;"">SART Logo...<a href=""https://drive.google.com/file/d/1FQoi8SSkiJV3OOrCG3kZXLwUd91I0h8B/view"" target=""_blank""><img src=""@@PLUGINFILE@@/click%20here.png?time=1659271567782"" alt="""" width=""43"" height=""45"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""></a></p><p dir=""ltr"" style=""text-align: left;"">To know more about SART...&nbsp;<a href=""https://drive.google.com/file/d/1ggKXwTfMJqu3NqoeTwLilyPXqJXf-O7n/view"" target=""_blank""><img src=""@@PLUGINFILE@@/click%20here%20%281%29.png"" alt="""" width=""43"" height=""45"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""></a></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1659275382,0,0,0,0,0,0,0,0
3429,1953,general,COURSE OVERVIEW,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr""></p><h3 style=""text-align: center;""><strong>COURSE OVERVIEW</strong></h3><p style=""text-align: center;"">Pharmacists are healthcare professionals who are expert on
drugs. Therefore, a pharmacist is specially trained to be knowledgeable in
every aspect of drugs. The massive knowledge is multidisciplinary and it ranges
from the properties and actions of drugs to the technology and science behind
the production of a medicinal product, to the rational use of a drug for
optimal therapeutic outcome in patients. Beside working on drug presciption,
pharmacy graduates can also enter into the pharmaceutical industry where one
can be involved in the research and development of drugs, clinical trials,
pharmaceutical marketing and pharmaceutical sales. Trinity University of Asia
College of Allied Health Sciences offers BS Pharmacy, a four-year degree program
with&nbsp;innovative curriculum that provides students the opportunity to
develop practice skills in one of the most prominent hospital institution in
the country – St. Luke’s Medical Center.</p><p style=""text-align: center;""><img src=""https://lh3.googleusercontent.com/proxy/oQd9sHVMyAJtgCWjXU0UTevwIxZUvSDfCLdXYGTAlgM1Zts0NPc-jaju5Npwr2iB4iDy0afXFl10fvYtxxBGW6ow-oAFcZTtSsVDBuXAKL7_lOQXFV_Iwtw"" alt=""Home: - Trinity University of Asia""><br></p>

<p style=""text-align: center;"">&nbsp;<strong style=""color: rgb(69, 90, 100); font-size: 1.64063rem;"">THE
LEARNING PLACE</strong></p>

<p style=""text-align: center;"">Our faculty incorporate active learning, simulated patient-care
experiences&nbsp;and other strategies to facilitate the continued development
and application of critical thinking and clinical skills with progressive and innovative
facilities. </p><p style=""text-align: center;""><img src=""@@PLUGINFILE@@/image.png"" alt="""" width=""400"" height=""300"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""><br></p>

<h3 style=""text-align: center;""><strong>AFFILIATIONS</strong></h3>

<p style=""text-align: center;""><span>The BS
Pharmacy Program has affiliations with a wide range of pharmacy
practice settings where student pharmacists participate in experiential
education throughout their academic program.</span></p>

<h3 style=""text-align: center;""><strong>PROGRAM OUTCOMES</strong></h3>

<p></p><p style=""text-align: center;""><span style=""font-size: 0.9375rem;"">Our students consistently achieve success during and after they
graduate from the program. We make sure that we guide you from enrollment to
licensure examination to employment.</span></p><p style=""text-align: center;""><span style=""font-size: 0.9375rem;""><img src=""@@PLUGINFILE@@/image%20%281%29.png"" alt="""" width=""400"" height=""191"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""><br></span></p>
<!--[if !supportLineBreakNewLine]--><p style=""text-align: center;""><strong style=""color: rgb(69, 90, 100); font-size: 1.64063rem;"">CAREERS</strong><br></p><p></p>

<p></p><p style=""text-align: center;""><span style=""font-size: 0.9375rem;"">There is a wide variety of career opportunities for pharmacists
in the areas of community pharmacy, hospitals or health systems, academia and
many more!</span></p><p style=""text-align: center;""><span style=""font-size: 0.9375rem;""><img src=""@@PLUGINFILE@@/image%20%282%29.png"" alt="""" width=""200"" height=""267"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""><br></span></p>
<!--[if !supportLineBreakNewLine]--><p style=""text-align: center;""><br></p>
<!--[endif]--><p></p>



<p style=""text-align: center;"">&nbsp;</p><p style=""text-align: center;""><br></p><p></p><p></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1597398746,0,0,0,0,0,0,0,0
3430,1953,general,THE DEAN,"<p dir=""ltr"" style=""text-align: center;""><img src=""@@PLUGINFILE@@/Message%20Cover.jpg"" alt="""" width=""499"" height=""190"" role=""presentation""></p><p dir=""ltr"" style=""text-align: center;""><br></p><p dir=""ltr"" style=""text-align: center;""><strong>WELCOME TO TRINITY UNIVERSITY OF ASIA!</strong></p><p dir=""ltr"" style=""text-align: center;""><span style=""font-size: 0.9375rem;"">You are beginning a new chapter in your life here in <strong>TRINITY UNIVERSITY OF ASIA.</strong> It will be a challenging yet <strong>exciting </strong>and <strong>illuminating</strong> journey for you.</span></p><p dir=""ltr"" style=""text-align: center;""><span style=""font-size: 0.9375rem;"">TRINITY UNIVERSITY OF ASIA is an <strong>AUTONOMOUS INSTITUTION</strong>. It is also a caring community of devoted alumni, faculty, staff, students and supporters of TRINITY UNIVERSITY OF ASIA. Once you join TRINITY UNIVERSITY OF ASIA, you will be a <strong>“TRINITIAN”</strong> now and ever. The distinctive literal health education at TRINITY UNIVERSITY OF ASIA will enable you to enjoy many facets of University Life. Open your mind and engage the whole around you. It falls to you to make the most of it.</span></p><p dir=""ltr"" style=""text-align: center;""><span style=""font-size: 0.9375rem;"">I encourage you to set goals for your university life and work hard as academic excellence should not compromised. Explore, enjoy and fill your life with meaningful activities. We are here to work with you hand in hand to minimize your potentials and find out what you can do best. I expect you to exemplify the fine qualities of Health education of TRINITY UNIVERSITY OF ASIA and to be leaders who could contribute a better future for the world. Again, on behalf of the future front liners, WELCOME TO THE <strong>COLLEGE OF HEALTH ALLIED SCIENCES!!!</strong></span></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1597394330,0,0,0,0,0,0,0,0
